protein,CC,ECC,SL_Nb,GO_Nb,degree,essential,MEM_FET
YNL077W,0.0,0.0,0.0,0.0,5,0,0.0
YOR098C,0.028282828282828285,1.004793041611455,46.69444444444445,26.39585137085137,45,1,2.004793041611455
YOR151C,0.07358156028368794,3.1485045601068706,179.33333333333331,103.31055757967526,48,1,4.14850456010687
YOR160W,0.1111111111111111,0.42049611536366505,34.58333333333333,7.285714285714286,9,1,1.420496115363665
YPL240C,0.06451612903225806,3.363493156951685,485.99999999999994,197.83177655677656,63,0,4.3634931569516855
YPR010C,0.06926406926406926,1.1090524317290622,17.65,3.4761904761904763,22,1,2.1090524317290624
YAL007C,0.13333333333333333,2.028397288330965,67.75,63.60000000000001,25,0,3.028397288330965
YAR002C-A,0.2,0.351010101010101,5.25,4.1,6,0,1.351010101010101
YBR036C,0.23717948717948717,8.016358445362838,492.5416666666667,234.9800865800865,40,0,9.016358445362838
YBR183W,0.29411764705882354,7.293278110158862,141.94444444444446,271.1666666666667,34,0,8.293278110158862
YCL025C,0.16984126984126985,4.759685318818395,176.5,190.58333333333331,36,0,5.759685318818395
YDL054C,0.13333333333333333,0.9714680528605287,24.291666666666668,10.756060606060608,16,0,1.9714680528605286
YDR087C,0.2727272727272727,0.7927224998417942,16.5,46.33333333333333,12,1,1.792722499841794
YDR101C,0.20261437908496732,2.3317263937502473,38.83333333333333,43.55,18,0,3.3317263937502473
YDR127W,0.09,1.1537078235462073,108.13333333333333,56.11564685314685,25,0,2.153707823546207
YEL002C,0.155049786628734,4.97028103270881,106.83333333333334,88.62056277056277,38,1,5.97028103270881
YEL063C,0.16046099290780141,6.913946090989649,104.69444444444447,216.55000000000004,48,0,7.913946090989649
YER110C,0.02694235588972431,1.160112522367351,83.85000000000001,61.86598124098123,57,0,2.160112522367351
YGL200C,0.16767676767676767,6.656360401772024,284.80555555555554,250.03333333333327,45,0,7.656360401772024
YGR060W,0.21490196078431373,10.141764187928398,667.4416666666666,409.2166666666668,51,1,11.141764187928398
YHR026W,0.2178030303030303,5.536166344702502,426.29999999999995,88.2595238095238,33,0,6.536166344702502
YHR110W,0.3235294117647059,2.3472777126837245,39.5,154.0,17,0,3.3472777126837245
YHR140W,0.2497175141242938,14.436549719167038,1028.6499999999999,2551.0,60,0,15.436549719167038
YJL117W,0.2492753623188406,10.221826265111908,1061.5500000000002,358.2,46,0,11.221826265111908
YLR342W,0.007905138339920948,0.1457640719935802,1.9666666666666668,2.5,23,0,1.1457640719935802
YML012W,0.24444444444444444,1.2294334320650109,17.444444444444443,16.75,10,0,2.2294334320650107
YMR290C,0.21921182266009853,4.016151850420745,72.25,77.20180375180377,29,1,5.016151850420745
YNL130C,0.20512820512820512,1.0773158619394039,17.27777777777778,38.583333333333336,13,0,2.077315861939404
YPL076W,0.23638286620835536,14.205544228085213,1360.9999999999995,631.5833333333334,62,1,15.205544228085213
YPL211W,0.16363636363636364,0.4323606466824056,6.333333333333333,5.571428571428571,11,1,1.4323606466824055
YPL264C,0.28095238095238095,7.906858576972692,562.2,167.92748917748918,36,0,8.906858576972692
YPR201W,0.10909090909090909,0.39240519642958666,14.916666666666666,9.2,11,0,1.3924051964295867
YAL009W,0.0,0.0,0.0,0.0,6,0,0.0
YDL040C,0.16666666666666666,0.20833333333333331,2.0,2.0,4,0,1.2083333333333333
YDR211W,0.16911764705882354,1.9156836194168059,0.0,20.96212121212121,17,1,2.915683619416806
YHR004C,0.0,0.0,0.0,0.0,2,0,0.0
YJL176C,0.20512820512820512,1.9117119540848353,84.66666666666666,2.0,13,0,2.9117119540848355
YAL010C,0.0,0.0,0.0,0.0,4,0,0.0
YFL048C,0.15555555555555556,0.4824173305685911,9.055555555555555,15.87878787878788,10,0,1.482417330568591
YJL066C,0.02705314009661836,0.9250990437429027,67.15,203.0,46,0,1.9250990437429027
YMR203W,0.09523809523809523,0.6428571428571428,3.0,6.666666666666667,7,1,1.6428571428571428
YPL235W,0.04,2.670429503913985,397.91666666666663,208.455772005772,76,1,3.670429503913985
YAL011W,0.12121212121212122,0.8700083542188807,22.5,8.071428571428571,12,0,1.8700083542188808
YBL007C,0.029715358148264,4.049908535786359,259.56666666666655,153.39256854256854,139,0,5.049908535786359
YDL181W,0.07142857142857142,0.05739033964840416,4.0,4.666666666666667,8,0,1.0573903396484041
YDR225W,0.06456456456456457,1.957360225352976,41.5,74.33333333333333,37,0,2.957360225352976
YDR334W,0.325,3.635481876045613,97.0,57.1265664160401,16,0,4.635481876045613
YER081W,0.002412280701754386,0.23030303030303037,0.0,29.75,96,0,1.2303030303030305
YGR002C,0.2943722943722944,5.559162988772745,140.33333333333331,135.53333333333333,22,1,6.559162988772745
YHR158C,0.11578947368421053,1.476626710901422,0.0,95.65800865800868,20,0,2.4766267109014217
YIR018W,0.0,0.0,0.0,0.0,5,0,0.0
YNL107W,0.3473684210526316,5.520350332574748,43.5,133.79999999999998,20,0,6.520350332574748
YOL012C,0.24210526315789474,3.974742262159463,29.0,50.10714285714285,20,0,4.974742262159463
YOR127W,0.09090909090909091,0.436292119186856,0.0,28.23976023976024,12,0,1.436292119186856
YOR269W,0.02564102564102564,0.22528626956613085,0.0,0.0,13,0,0.33910157526765716
YAL012W,0.0,0.0,0.0,0.0,5,1,0.0
YBR055C,0.020844564240790654,2.1741113530596703,226.16666666666666,244.16666666666677,106,1,3.1741113530596703
YJR091C,0.0012544802867383513,0.3512544802867382,0.0,98.1075832664068,280,0,1.3512544802867383
YMR101C,0.0,0.0,0.0,0.0,1,0,0.0
YMR300C,0.0,0.0,0.0,0.0,3,0,0.0
YPL149W,0.027692307692307693,0.3438011207428682,16.25,11.186080586080584,26,0,1.3438011207428682
YAL013W,0.0,0.0,0.0,0.0,2,0,0.0
YGL061C,0.03508771929824561,0.6666666666666667,5.0,7.619047619047619,19,1,1.6666666666666667
YNL330C,0.08571428571428572,1.4519285345717232,14.416666666666668,11.513838383838385,21,0,2.4519285345717234
YAL014C,0.0,0.0,0.0,0.0,2,0,0.0
YER133W,0.038683451350642536,4.766005880347539,334.8416666666667,338.0076122407005,124,1,5.766005880347539
YIL034C,0.007352941176470588,0.125,0.0,0.3333333333333333,17,0,1.125
YAL015C,0.14492753623188406,1.305798695911481,101.0,57.85509227614492,24,0,2.3057986959114807
YBR020W,0.03575757575757576,3.3031444056482218,0.0,365.6666666666667,100,0,4.303144405648222
YBR127C,0.020701643489254108,2.3045288907964347,0.0,256.98459595959594,113,0,3.3045288907964347
YCL064C,0.057971014492753624,0.5429570266074677,25.0,39.43333333333333,24,0,1.5429570266074677
YDL029W,0.08605720122574055,7.062844310138607,980.0833333333336,552.2459235209234,89,1,8.062844310138608
YDL059C,0.0407055630936228,2.168980554746824,708.9166666666667,168.08214285714286,67,0,3.168980554746824
YDR214W,0.041666666666666664,0.22815354078402683,11.0,10.5,16,0,1.2281535407840267
YEL030W,0.05228758169934641,0.3352712754193523,14.833333333333334,27.4,18,0,1.3352712754193523
YEL060C,0.06315789473684211,0.536291351111132,84.08333333333334,27.0,20,0,1.536291351111132
YFL037W,0.029546758462421115,2.344034656464521,381.08333333333326,206.31982739482743,84,1,3.344034656464521
YFL039C,0.028317460317460318,3.541436708860762,768.3666666666668,336.9833485228223,126,1,4.541436708860762
YGR282C,0.042735042735042736,0.5801680616665776,28.75,16.207794982794987,27,0,1.5801680616665776
YJL088W,0.014519056261343012,0.7552602736705625,79.66666666666666,9.43122009569378,58,0,1.7552602736705625
YJR045C,0.024516643412397846,4.24669982524533,910.3166666666665,578.3759009390724,174,1,5.24669982524533
YJR068W,0.09274193548387097,2.244707514693536,172.83333333333331,84.85238095238095,32,1,3.244707514693536
YJR077C,0.02925531914893617,0.9261335553738659,87.96666666666667,29.475935175935177,48,0,1.9261335553738659
YML085C,0.039272963323596234,2.8137449155455148,530.1166666666666,488.95,79,1,3.8137449155455148
YMR012W,0.011764705882352941,0.23361132621680591,6.5,63.75,35,0,1.2336113262168058
YMR058W,0.15555555555555556,4.320666166731744,95.54166666666667,124.42900432900434,36,0,5.320666166731744
YMR146C,0.3787878787878788,2.2953854352225598,40.25,40.10808080808081,12,1,3.2953854352225598
YMR214W,0.07389162561576355,1.137976042945954,112.78333333333333,65.23928571428571,29,0,2.137976042945954
YNL037C,0.06842105263157895,0.5801056402007523,62.75,27.616666666666667,20,0,1.5801056402007523
YPR110C,0.026526162790697673,3.3481969423346087,426.34999999999997,280.47976190476186,129,1,4.348196942334608
YAL016W,0.12987012987012986,1.5223264005632136,0.0,35.762477718360074,22,0,2.5223264005632133
YAL024C,0.2,0.15726817042606517,0.0,45.0,5,0,1.1572681704260652
YDL134C,0.13227513227513227,1.912604771803547,0.0,134.73095238095237,28,0,2.9126047718035473
YDL188C,0.08233117483811286,3.4321310624906616,0.0,137.30357142857144,47,0,4.432131062490662
YDR482C,0.0,0.0,0.0,0.0,5,0,0.0
YFR024C-A,0.01969904240766074,1.5179028132992325,786.6166666666667,9.188888888888888,86,0,2.5179028132992327
YFR040W,0.046798029556650245,0.7839540364557693,111.33333333333333,10.772222222222224,29,0,1.7839540364557693
YGL190C,0.042890442890442894,2.3494598923169088,0.0,79.32382650029707,66,0,3.3494598923169088
YGR161C,0.2857142857142857,0.5489674253586415,1.0,7.93452380952381,8,0,1.5489674253586414
YGR281W,0.0,0.0,0.0,0.0,5,0,0.0
YHR082C,0.04887218045112782,2.3969948365227887,303.6333333333333,139.25238095238092,57,1,3.3969948365227887
YHR135C,0.020367183017785426,1.583751302911959,51.16666666666666,122.52301587301586,84,0,2.583751302911959
YJL020C,0.030907054871220606,2.755257527255964,809.9666666666667,52.24238816738817,95,0,3.755257527255964
YLR191W,0.02147766323024055,1.996644403798545,323.33333333333337,41.546031746031744,97,0,2.9966444037985447
YMR109W,0.07625707625707626,5.423914605483277,1065.6333333333332,191.93798701298704,78,0,6.423914605483277
YMR273C,0.23333333333333334,2.4059954445479117,10.5,37.221969696969694,16,0,3.4059954445479117
YNL127W,0.02857142857142857,0.2348786834080952,0.0,6.133333333333333,15,0,1.2348786834080951
YNR032W,0.14285714285714285,0.24416802872685225,0.0,11.308333333333332,8,0,1.2441680287268522
YOL113W,0.054945054945054944,0.3694469724110443,0.0,7.714285714285714,14,0,1.3694469724110443
YOR014W,0.06456456456456457,1.844780167465142,36.5,105.04751082251082,37,0,2.8447801674651423
YPL152W,0.2,0.17870610870610873,4.5,4.142857142857142,6,0,1.1787061087061088
YAL017W,0.15151515151515152,0.7405118812226468,4.0,7.683333333333334,12,0,1.7405118812226468
YCL027W,0.009045680687471733,0.469034877050402,62.0,176.73333333333332,67,0,1.469034877050402
YDR099W,0.026559356136820925,1.5850171670849056,73.675,63.89484126984129,71,0,2.5850171670849056
YDR190C,0.06451612903225806,1.3166907602464486,104.83333333333333,41.43241057188426,31,1,2.3166907602464484
YER054C,0.14705882352941177,1.3711983125453695,0.0,37.5,17,0,2.3711983125453697
YFR053C,0.01522956326987682,1.3572336921010482,0.0,220.1355339105339,95,0,2.3572336921010484
YGL112C,0.1495798319327731,4.915605824802016,55.5,85.29261849261847,35,1,5.915605824802016
YKL035W,0.01839080459770115,0.266076991893808,0.0,2.1666666666666665,30,1,1.266076991893808
YLR258W,0.21323529411764705,2.3940683141035617,0.0,22.0,17,0,3.3940683141035617
YMR205C,0.12467076382791922,6.52949033759941,218.38888888888889,497.0561327561328,68,0,7.52949033759941
YOL045W,0.047619047619047616,0.12539184952978055,0.0,0.0,7,0,0.5051537542916853
YPR160W,0.0457516339869281,0.46637078846548,0.0,4.75,18,0,1.46637078846548
YAL018C,0.10909090909090909,0.3833887188129475,27.166666666666664,2.2474747474747474,11,0,1.3833887188129474
YBR290W,0.2396825396825397,6.975939261751585,291.4,160.9400432900433,36,0,7.975939261751585
YDL017W,0.03827160493827161,2.760677838993618,0.0,221.1321657058112,81,1,3.760677838993618
YDR331W,0.15910465819721717,8.725202168007918,597.5999999999999,473.5,58,1,9.725202168007918
YHR114W,0.008441558441558441,1.4857142857142855,931.1666666666669,154.79047619047617,176,0,2.4857142857142858
YLL028W,0.14871794871794872,4.91866638278833,121.25000000000003,170.7666666666667,40,0,5.91866638278833
YLR034C,0.2,0.7367692339793532,20.944444444444446,8.42142857142857,11,0,1.7367692339793532
YLR264W,0.2777777777777778,0.7030954315053648,15.0,15.2,9,0,1.7030954315053648
YMR001C,0.054354178842782,2.6273707740334538,0.0,138.5357683982684,59,1,3.6273707740334538
YAL019W,0.0,0.0,0.0,0.0,6,0,0.0
YBL088C,0.09523809523809523,0.15307971014492755,4.766666666666667,0.0,7,0,0.7752267938304727
YBR084W,0.03333333333333333,0.5032389532389533,7.5,5.191176470588236,21,0,1.5032389532389532
YBR160W,0.008465486861257948,1.9329843425768707,0.0,248.38205789308725,229,1,2.9329843425768707
YDL117W,0.02536997885835095,0.8333519505582035,90.01666666666667,8.358585858585858,44,0,1.8333519505582037
YJL124C,0.06262626262626263,2.5834102113731108,68.75,63.02261904761905,45,0,3.5834102113731108
YAL021C,0.07564102564102564,2.59218355485118,119.75,39.97165993191536,40,0,3.59218355485118
YBR072W,0.020227560050568902,2.2086133613647467,0.0,290.1309523809524,113,0,3.2086133613647467
YCR093W,0.17333333333333334,3.664699298386168,59.041666666666664,23.61309523809524,25,1,4.664699298386168
YDL165W,0.175,1.974279984194595,13.5,10.95,16,1,2.9742799841945953
YDR188W,0.0196078431372549,0.24512631975867272,5.833333333333333,2.8166666666666664,18,1,1.2451263197586728
YDR443C,0.27472527472527475,2.095640758972408,47.33333333333333,33.5,14,0,3.095640758972408
YER068W,0.6388888888888888,3.1795707915273135,8.0,4.8011904761904765,9,0,4.179570791527313
YFL028C,1.0,0.10256410256410256,2.25,0.0,2,0,1.1025641025641026
YGL048C,0.13499245852187028,6.353925429738491,97.66666666666667,199.79553224553223,52,1,7.353925429738491
YGL178W,0.1111111111111111,0.3388683525983297,9.0,14.61190476190476,9,0,1.3388683525983298
YGL195W,0.014492753623188406,0.24742205743197396,6.5,0.0,24,0,0.30599708414386295
YGR086C,0.014705882352941176,0.06450007319572537,0.0,3.142857142857143,17,0,1.0645000731957253
YGR092W,0.07467532467532467,2.9900195774951674,118.375,228.3907037407037,56,0,3.9900195774951674
YGR134W,0.5277777777777778,2.6789297658862874,7.0,3.567857142857143,9,0,3.6789297658862874
YGR155W,0.057971014492753624,0.4312060344236416,0.0,4.511111111111111,24,1,1.4312060344236417
YGR184C,0.05128205128205128,0.18613438427480175,0.0,20.0,13,0,1.1861343842748018
YJL130C,0.03836734693877551,1.3708305248655852,263.25,82.86735326077432,50,0,2.3708305248655854
YKR036C,0.054924242424242424,1.2192532306080692,37.33333333333333,25.500000000000004,33,0,2.2192532306080692
YLL013C,0.07352941176470588,0.47159383097275853,12.277777777777775,2.9,17,0,1.4715938309727585
YLR180W,0.027099664053751398,2.4539723407922573,0.0,275.9857142857143,95,0,3.4539723407922573
YLR259C,0.014970059880239521,2.494143292362641,1001.5166666666668,429.16795704295697,168,1,3.494143292362641
YNL025C,0.06554621848739496,1.7723505809660105,107.0,41.94047619047618,35,0,2.7723505809660107
YNL071W,0.024390243902439025,0.6777653582790522,70.45,183.33333333333331,41,0,1.6777653582790522
YNL288W,0.38461538461538464,3.572936162066596,18.5,9.45595238095238,13,0,4.572936162066596
YNR052C,0.10869565217391304,2.2649470860340424,34.666666666666664,15.828571428571427,24,1,3.2649470860340424
YOR027W,0.08947368421052632,0.7751486814085367,76.0,54.88571428571428,20,0,1.7751486814085367
YPL042C,0.08870967741935484,2.3905601984968117,106.41666666666667,38.45739538239539,32,0,3.3905601984968117
YPR072W,0.34615384615384615,3.182563365753021,12.0,18.266666666666666,13,0,4.182563365753021
YAL022C,0.2,0.07167608286252354,6.0,16.26666666666667,5,0,1.0716760828625236
YBR159W,0.06673267326732674,6.739999999999993,706.7249999999999,375.4035714285713,101,0,7.739999999999993
YDR497C,0.03571428571428571,0.07326007326007325,6.0,3.0,8,0,1.0732600732600732
YGL132W,0.0,0.0,0.0,0.0,2,0,0.0
YJR117W,0.14714714714714713,4.623165045254423,262.6833333333333,161.51666666666665,37,0,5.623165045254423
YAL023C,0.0,0.0,0.0,0.0,1,0,0.0
YAR027W,0.04354354354354354,1.2758237615684422,49.11111111111111,22.990476190476187,37,0,2.275823761568442
YHR030C,0.046052631578947366,4.175341214436534,0.0,243.16090339399165,96,0,5.175341214436534
YIR009W,0.012307692307692308,0.2957466063348417,4.0,14.666666666666666,26,0,1.2957466063348417
YAL025C,0.0,0.0,0.0,0.0,3,1,0.0
YJR044C,0.0,0.0,0.0,0.0,1,0,0.0
YOR005C,0.1225296442687747,1.5974642163296924,59.0,39.19864857364858,23,0,2.5974642163296924
YOR267C,0.10960960960960961,3.3150536972537714,126.5,166.33333333333331,37,0,4.315053697253772
YAL026C,0.0,0.0,0.0,0.0,3,0,0.0
YAL053W,0.0,0.0,0.0,0.0,7,0,0.0
YDL192W,0.07509881422924901,0.9589415176361379,95.38333333333334,176.0,23,0,1.9589415176361378
YPL146C,0.0,0.0,0.0,0.0,3,1,0.0
YAL027W,0.08333333333333333,0.14724150529777127,9.0,2.9,9,0,1.1472415052977714
YBR196C,0.015406162464985995,1.7828143447609652,419.99999999999994,368.1666666666667,120,1,2.7828143447609652
YCL024W,0.2545454545454545,0.7080575270982248,10.0,16.189393939393938,11,0,1.7080575270982248
YDR174W,0.02857142857142857,0.2050695213485911,7.0,4.938235294117646,15,0,1.2050695213485911
YDR381W,0.03896103896103896,0.6161476215355526,27.166666666666664,5.579166666666667,22,1,1.6161476215355526
YDR507C,0.17647058823529413,1.7342879372549436,28.666666666666668,46.76211900844254,18,0,2.7342879372549436
YLR044C,0.04365079365079365,2.2966150481256804,93.41666666666667,127.64831834831834,64,0,3.2966150481256804
YML095C,0.04710144927536232,0.6735530702692949,57.3,20.616666666666667,24,0,1.673553070269295
YOL086C,0.0,0.0,0.0,0.0,22,0,0.0
YPL022W,0.02497687326549491,0.8508277299634404,137.8,31.70230500493659,47,0,1.8508277299634404
YAL028W,0.16666666666666666,0.03295739348370927,0.0,16.5,4,0,1.0329573934837093
YBL050W,0.03453453453453453,1.2777777777777777,114.16666666666666,28.672222222222224,37,1,2.2777777777777777
YDL239C,0.03333333333333333,0.9460068448225052,21.72222222222222,90.437678987679,36,0,1.9460068448225052
YLR233C,0.023172905525846704,0.5428648516343,23.833333333333332,11.068627450980392,34,0,1.5428648516343
YAL029C,0.06666666666666667,0.6323006629693375,38.0,14.143122958912432,16,0,1.6323006629693375
YBR081C,0.3203463203463203,5.162798789446762,74.66666666666666,55.83433934486565,22,0,6.162798789446762
YBR109C,0.011474469305794608,0.8900424416027247,65.16666666666666,56.28134256094783,84,1,1.8900424416027248
YBR130C,0.0661764705882353,0.548596428302962,25.25,22.857142857142858,17,0,1.5485964283029618
YGL106W,0.32142857142857145,0.8125136911281489,49.0,15.415584415584416,8,1,1.812513691128149
YHR023W,0.05454545454545454,0.38678787878787885,0.0,0.0,11,1,0.5278095021034539
YKL130C,0.023809523809523808,0.25997176357172364,22.166666666666668,16.833333333333336,28,0,1.2599717635717236
YLR249W,0.022222222222222223,0.025,0.0,8.375,10,1,1.025
YMR139W,0.02252252252252252,0.7144624055028681,0.0,39.16666666666667,37,0,1.714462405502868
YMR186W,0.03619909502262444,1.6617743983051398,62.75,95.10833333333332,52,0,2.66177439830514
YMR309C,0.18421052631578946,2.966036243392718,46.083333333333336,61.74801587301588,20,1,3.966036243392718
YOR181W,0.05150905432595573,2.950482065797622,0.0,219.1448412698413,71,1,3.950482065797622
YAL030W,0.0,0.0,0.0,0.0,2,0,0.0
YDR468C,0.1282051282051282,1.2533333333333334,23.13888888888889,20.05,13,1,2.2533333333333334
YGR009C,0.06060606060606061,0.48318158550666473,0.0,11.166666666666666,12,1,1.4831815855066648
YAL031C,0.3333333333333333,0.019537480063795853,0.0,11.090909090909092,3,0,1.019537480063796
YAL032C,0.15584415584415584,3.002736653833935,69.33333333333334,39.41666666666666,22,1,4.002736653833935
YBR017C,0.013498055364905056,1.2017590796346962,75.74999999999999,101.8559523809524,94,0,2.201759079634696
YDL209C,0.2,0.2388152388152388,9.5,0.0,6,1,1.0762827345755555
YDR364C,0.6666666666666666,0.16771966771966773,5.5,1.3333333333333333,3,1,1.1677196677196677
YDR416W,0.21666666666666667,2.6674687474687477,31.0,6.857142857142857,16,1,3.6674687474687477
YGL120C,0.07936507936507936,1.8625285029498588,50.5,31.416666666666664,28,1,2.862528502949859
YGL128C,0.8333333333333334,0.39399489399489396,6.25,2.1666666666666665,4,1,1.3939948939948938
YGR278W,0.08333333333333333,0.2388152388152388,4.75,0.0,9,1,0.5877600287153707
YJL203W,0.09047619047619047,1.186494532846505,42.333333333333336,66.0,21,1,2.1864945328465053
YKL095W,0.044096728307254626,1.5272550539258685,62.66666666666667,36.13118131868132,38,1,2.5272550539258685
YKL173W,0.21652421652421652,4.80720171676054,107.5,64.59047619047618,27,1,5.80720171676054
YLL036C,0.3956043956043956,3.8572324006147536,47.0,14.521825396825395,14,1,4.857232400614754
YLR117C,0.18181818181818182,3.7828858426684504,58.0,14.66904761904762,23,1,4.782885842668451
YLR338W,0.0,0.0,0.0,0.0,2,0,0.0
YLR345W,0.047619047619047616,0.05227021040974529,9.333333333333334,3.5,7,0,1.0522702104097452
YLR423C,0.01643192488262911,1.16125272425281,108.775,83.92069597069596,72,0,2.16125272425281
YML049C,0.2833333333333333,3.00386730479105,65.0,11.961111111111112,16,1,4.00386730479105
YMR213W,0.18972332015810275,4.055654048611794,23.75,22.34340659340659,23,1,5.055654048611794
YMR288W,0.3333333333333333,1.4855987025903903,17.0,4.133333333333333,10,1,2.4855987025903903
YNL189W,0.011498708010335918,2.4837209302325616,290.6944444444444,294.45,216,1,3.4837209302325616
YOR036W,0.04411764705882353,0.6225772765246449,32.08333333333333,19.125,17,1,1.622577276524645
YPL151C,0.08658008658008658,1.5406383720615233,18.75,32.0,22,1,2.5406383720615233
YPL213W,0.12121212121212122,0.6570721900197604,11.5,15.333333333333332,12,1,1.6570721900197602
YAL033W,0.0,0.0,0.0,0.0,2,1,0.0
YBR167C,0.0,0.0,0.0,0.0,8,1,0.0
YJR115W,0.19047619047619047,0.08412016319747782,0.0,0.0,7,0,1.0841201631974777
YAL034C,0.1,0.05531609195402298,0.0,9.0,5,0,1.055316091954023
YBR198C,0.07738095238095238,3.7004672041456046,62.0,95.94444444444444,49,1,4.700467204145605
YGR274C,0.15632183908045977,4.235520402282328,52.0,59.156499382969976,30,1,5.235520402282328
YOL004W,0.04873949579831933,1.4734620486672467,66.83333333333333,48.3289355089355,35,0,2.4734620486672467
YAL034W-A,0.0,0.0,0.0,0.0,5,1,0.0
YDL028C,0.0392156862745098,1.1183265055079676,0.0,21.428787878787883,34,1,2.1183265055079676
YGL172W,0.16666666666666666,3.1043624762417656,34.0,56.90476190476189,25,1,4.104362476241766
